benesan01,1989,Andrew Charles,R,2000,15,403
bengera01,1925,Raymond Adelphia,R,655,13,346
benitar01,1994,Armando German,R,946,18,762
benjami01,1997,Michael Paul,R,0,1,1
benneda01,1964,David Hans,R,1,1,1
benneer01,1995,Erik Hans,R,13,2,25
bennefr01,1927,Francis Allen,R,1,2,5
benneje01,2004,David Jeffrey,R,154,5,179
bennejo02,1998,,R,13,2,7
bennesh01,1997,Shayne Anthony,R,71,3,83
bennhe01,1914,Henry Omer,R,1,1,1
benoijo01,2001,Joaquin Antonio (Pena),R,676,10,402
bensoal01,1934,Allen Wilbert,R,4,1,2
bensokr01,1999,,R,806,10,206
bentoal01,1934,John Alton,R,697,14,455
bentola01,1923,Lawrence James,R,670,15,455
bentosi01,1922,Sidney Wright,R,0,1,1
benzjo01,1911,Joseph Louis,R,539,9,251
bereja01,1993,Jason Phillip,R,920,14,211
berenbr01,1980,Bruce Michael,R,607,8,142
berenju01,1978,Juan Bautista,R,975,17,490
bergebr02,2009,Bradley Steven,R,207,3,83
bergehe01,1907,Charles Carl,R,337,4,90
bergju01,2009,Justin Christopher,R,27,3,60
bergmja01,2005,Jason Chris,R,299,6,155
bergmse01,1993,Sean Frederick,R,455,9,196
berkeja01,2009,Jason Thomas,R,152,3,105
berlyja01,1924,John Chambers,R,66,4,65
bernadw01,1978,Dwight Vern,R,92,4,115
bernajo01,1909,Joseph Carl,R,2,1,1
bernavi01,1977,Victor Hugo,R,6,1,15
bernead01,2000,Adam Gino,R,247,9,150
bernhbi01,1899,William Henry,R,545,10,231
bernhwa01,1918,Walter Jacob,R,1,1,1
berryjo03,1942,Jonas Arthur,R,117,5,133
beruman01,1995,Andres,R,46,2,40
bessedo01,1955,Fred Donald,R,118,4,108
bestka01,1983,Karl Jon,R,73,5,61
betande01,2011,Dellin,R,2,1,2
betanra01,2003,Rafael Jose,R,600,10,543
bethkji01,1965,James Charles,R,19,1,25
betteje01,1984,Jeffrey Allen,R,5,1,3
bettsha01,1903,Harold Matthew,R,2,2,2
bettshu01,1920,Walter McKinley,R,323,10,307
