brettke01,1967,Kenneth Alven,L,807,17
brewebi01,1993,William Robert,L,137,8
breweji01,1960,James Thomas,L,810,18
brewero01,1993,Rodney Lee,L,1,1
bridgma01,1959,Marshall,L,302,8
brillji01,1922,James Benson,L,98,4
brisslo01,1947,Leland Victor,L,436,8
britoeu01,2005,Eude Ezequiel,L,24,2
brittza01,2011,Zachary Grant,L,97,1
brohatr01,2001,Michael Troy,L,46,3
brookfr01,2004,Frank J.,L,18,2
brothre01,2011,Rex Coleman,L,59,1
broutda01,1879,Dennis Joseph,L,8,2
brownca01,1960,Calvin Duane,L,0,1
brownch01,1897,Charles Edward,L,8,1
browncu01,1911,Charles Roy,L,52,4
brownke03,1990,Kevin Dewayne,L,44,4
brownll01,1925,Lloyd Andrew,L,510,13
brownst01,1893,Richard P.,L,10,3
brownto05,1984,Thomas Leo,L,1000,12
brunege01,1956,George Stuart,L,921,19
bruneja01,1949,Jack Raymond,L,28,3
bruneju01,2000,,L,2,1
brunswi01,1998,,L,11,3
bryanro01,1967,Ronald Raymond,L,509,8
buchabo01,1985,Robert Gordon,L,6,2
buckega01,1918,Garland Maiers,L,134,6
bucklje01,1916,Jesse Robert,L,2,1
buehrma01,2000,Mark Alan,L,1396,12
buenofr01,2008,Francisley Trueba,L,1,1
bullore01,1936,Malton Joseph,L,7,1
bumgama01,2009,Madison K.,L,287,3
burchfr01,1903,Frederick Duff,L,124,4
burgmto01,1968,Thomas Henry,L,584,17
burgoen01,1993,Enrique (Calles),L,18,2
burkebi02,1910,William Ignatius,L,23,2
burkebo01,1927,Robert James,L,299,10
burkeje01,1890,Jesse Cail,L,84,3
burnese01,2004,Sean Richard,L,210,6
burnsbi01,1908,William Thomas,L,233,8
burnsbr01,1978,Robert Britt,L,734,8
burnsdi01,1883,Richard Simon,L,199,3
burnspe01,1955,Peter Willits,L,303,9
burnssh01,1978,Sheldon John,L,18,3
burpoge01,1946,George Harvie,L,1,1
burrebr01,2006,Brian James,L,224,6
burreha01,1891,Harry J.,L,19,1
burrojo01,1943,John,L,22,3
burrote01,1994,Terry Dale,L,35,4
burtoji01,1975,Jim Scott,L,42,2
butlead01,1998,,L,7,1
butlebi02,1969,William Franklin,L,408,7
butlech01,1933,Charles Thomas,L,0,1
bynummi01,2002,Michael Allen,L,52,3
byrdati01,1998,,L,289,10
byrneto01,1943,Thomas Joseph,L,766,15
cadargr01,1987,Gregory James,L,539,14
cainbo01,1949,Robert Max,L,249,6
cainle01,1968,Leslie,L,303,4
cairnca01,2000,,L,8,1
caldwmi01,1971,Ralph Michael,L,939,15
caldwra01,1904,Ralph Grant,L,59,2
calhoje01,1984,Jeffrey Wilton,L,104,5
calica01,2004,Carmen Salvatore,L,27,3
callara01,1915,Raymond James,L,4,1
campbbi01,1905,William James,L,116,4
campbji03,1990,James Marcus,L,2,1
canavhu01,1918,Hugh Edward,L,18,1
candejo01,1975,John Robert,L,1673,23
cangejo01,1988,John Anthony,L,0,3
cantwmi01,1916,Michael Joseph,L,14,3
capildo01,1976,Douglas Edmund,L,178,8
cappuge01,1981,George Angelo,L,32,2
capuach01,2003,Christopher Frank,L,807,7
carawpa01,1930,Cecil Bradford Patrick,L,151,3
carlsje01,2008,Jesse Craig,L,114,3
carltst01,1965,Steven Norman,L,4136,27
carmado01,1983,Donald Wayne,L,598,10
carneed01,1941,Edwin Elliott,L,4,3
carnepa01,1902,Patrick Joseph,L,37,3
carpifr01,1965,Frank Dominic,L,29,2
cartean01,1994,Andrew Godfrey,L,24,2
cartear01,1944,Arnold Lee,L,37,2
carych01,1985,Charles Douglas,L,322,8
carysc01,1947,Scott Russell,L,25,1
caseyda01,1884,Daniel Maurice,L,743,7
casiala01,1990,Lawrence Paul,L,125,11
caskecr01,1973,Craig Douglas,L,6,1
cassijo01,1875,John P.,L,14,2
castial02,2008,Alberto  (Betancourt),L,48,4
castito02,1988,Antonio Jose (Jimenez),L,333,13
castlro01,1907,Royal Eugene,L,13,3
castnpa01,1923,Paul Henry,L,0,1
castrfa01,2006,Fabio Enrique,L,32,3
catetr01,2007,Troy P,L,12,1
cavetpu01,1911,Tillar H.,L,78,3
ceccaar01,1955,Arthur Edward,L,166,5
cecilbr01,2009,Brett Aarion,L,273,3
cedenxa01,2011,Xavier,L,0,1
cerdaja01,2002,Jaime Magana,L,91,4
cerutjo01,1985,John Joseph,L,398,7
chacigu01,2004,Gustavo G. Adolfo (Gonzalez),L,216,5
chambbi02,1932,,L,11,1
chambcl01,1948,,L,374,7
chambro01,1900,Richard Jerome,L,2,1
chapmar01,2010,Albertin Aroldis (De La Cruz),L,90,2
charlno01,1988,Norman Wood (III),L,808,15
chaseha01,1908,Harold Homer,L,0,1
chaseke01,1936,Kendall Fay,L,582,9
cheadda01,1973,David Baird,L,2,1
cheliit01,1935,Italo Vincent,L,20,3
chenbr01,1998,,L,882,18
chicoma01,2007,Matthew Bryan,L,128,3
chipmbo01,1941,Robert Howard,L,322,13
choatra01,2000,Randol Doyle,L,228,11
chrisga01,1979,Gary Richard,L,20,2
chrisja01,1995,Jason Samuel,L,384,14
chrismi01,1979,Michael,L,46,3
christi01,2001,,L,2,1
clarkbr01,1981,Bryan Donald,L,259,8
clarkge01,1913,George Myron,L,5,1
clarkle01,1921,Alan Thomas,L,1,1
clarkst02,1983,Stanley Martin,L,36,6
clarkwa02,1924,William Watson,L,643,14
clarkwe01,1955,Vibert Ernesto,L,9,1
clasego01,1933,Gowell Sylvester,L,1,1
clausal01,1913,Albert Stanley,L,1,1
clausbr01,2003,Brandon Allen Falker,L,228,4
clausfr01,1892,Frederick William,L,134,5
clemepa01,1985,Patrick Brian,L,158,10
clemola01,1971,Lance Levis,L,23,3
clostal01,1966,Alan Edward,L,26,4
clouged01,1925,Edgar George,L,3,2
clowebi01,1926,William Perry,L,0,1
clydeda01,1973,David Eugene,L,228,5
coganto01,2001,,L,17,1
cohensy01,1934,Sydney Harry,L,49,3
cokeph01,2008,Phillip Douglas,L,185,4
colebe01,1921,Albert George,L,119,7
colemjo03,1895,John,L,5,1
colemri01,1955,Walter Lee,L,130,6
collawi01,2007,William,L,0,1
collido01,1977,Donald Edward,L,27,2
colliha01,1899,James Harry,L,8,1
collira01,1909,Raymond Williston,L,511,7
colliti01,2011,Timothy N.,L,60,1
colluja01,1951,Jack Dean,L,171,12
colyest01,2003,Stephen Edward,L,51,3
combspa01,1989,Patrick Dennis,L,190,4
comptcl01,1972,Robert Clinton,L,0,1
comstke01,1984,Keith Martin,L,142,7
connoed02,1964,Edward Joseph (Jr.),L,118,2
conroti01,1978,Timothy James,L,307,7
constji01,1956,Jimmy Lee,L,59,7
conwaje01,1920,Jerome Patrick,L,0,1
cookde01,1988,Dennis Bryan,L,739,19
cookest01,1992,Steven Montague,L,335,6
cookro02,1970,Ronald Wayne,L,60,2
coombda01,1963,Daniel Bernard,L,249,9
